stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0089,,"MONTGOMERY",,  50.838006,   4.408970,,,0,37
0470F,,"SIMONIS",,  50.863666,   4.329612,,,0,
0471,,"SIMONIS",,  50.863732,   4.329236,,,0,53
0472,,"SIMONIS",,  50.863543,   4.329023,,,0,53
0473F,,"SIMONIS",,  50.863418,   4.330031,,,0,
0501,,"DE BROUCKERE",,  50.851494,   4.352876,,,0,15
0506,,"DE BROUCKERE",,  50.851746,   4.353415,,,0,15
0511,,"ROGIER",,  50.855635,   4.358040,,,0,41
0516,,"ROGIER",,  50.855933,   4.358494,,,0,41
0521,,"GARE DU NORD",,  50.860134,   4.359946,,,0,61
0526,,"GARE DU NORD",,  50.860718,   4.360500,,,0,61
0529,,"ROGIER",,  50.856232,   4.358726,,,0,41
0531,,"GARE DU NORD",,  50.860053,   4.359662,,,0,61
0520161,,"1 - Gare SNCB",,  50.860529,   4.359407,,,2,61
0536,,"GARE DU NORD",,  50.860763,   4.360273,,,0,61
0539,,"ROGIER",,  50.856097,   4.358569,,,0,41
0601,,"BOURSE",,  50.847772,   4.348972,,,0,62
0600162,,"1 - Boulevard Anspach",,  50.848662,   4.350150,,,2,62
0600262,,"2 - Boulevard Anspach",,  50.848662,   4.350150,,,2,62
0600362,,"3 - Bourse",,  50.847655,   4.349128,,,2,62
0600462,,"4 - Bourse",,  50.847655,   4.349128,,,2,62
0600562,,"5 - Boulevard Anspach",,  50.847232,   4.348688,,,2,62
0600662,,"6 - Boulevard Anspach",,  50.847232,   4.348688,,,2,62
0600762,,"7 - Boulevard Anspach",,  50.847340,   4.348419,,,2,62
0600862,,"8 - Boulevard Anspach",,  50.847340,   4.348419,,,2,62
0600962,,"9 - Bourse",,  50.847898,   4.349000,,,2,62
0601062,,"10 - Bourse",,  50.847898,   4.349000,,,2,62
0601162,,"11 - Place de la Bourse",,  50.848248,   4.349157,,,2,62
0601262,,"12 - Boulevard Anspach",,  50.848797,   4.349952,,,2,62
0606,,"BOURSE",,  50.848086,   4.349455,,,0,62
0611,,"ANNEESSENS",,  50.844184,   4.345254,,,0,63
0600263,,"2 - Boulevard Anspach",,  50.848662,   4.350150,,,2,63
0610163,,"1 - Place Anneessens",,  50.843789,   4.345183,,,2,63
0610363,,"3 - Rue de Tournai",,  50.843051,   4.344558,,,2,63
0610463,,"4 - Boulevard Maurice Lemonnier",,  50.843222,   4.344132,,,2,63
0610563,,"5 - Place Anneessens",,  50.843681,   4.344515,,,2,63
0610663,,"6 - Place Anneessens",,  50.843905,   4.344728,,,2,63
0616,,"ANNEESSENS",,  50.844490,   4.345736,,,0,63
0610263,,"2 - Place Anneessens",,  50.843483,   4.344927,,,2,63
0621,,"LEMONNIER",,  50.840084,   4.341039,,,0,64
0620164,,"1 - Boulevard Maurice Lemonnier",,  50.840345,   4.341181,,,2,64
0626,,"LEMONNIER",,  50.840399,   4.341408,,,0,64
0631,,"GARE DU MIDI",,  50.836497,   4.337946,,,0,49
0636,,"GARE DU MIDI",,  50.836811,   4.337407,,,0,49
0702,,"GARE DU MIDI",,  50.836353,   4.338259,,,0,49
0703,,"PORTE DE HAL",,  50.832547,   4.342972,,,0,48
0704,,"PARVIS ST-GILLES",,  50.829721,   4.346537,,,0,65
0650165,,"1 - Parvis de Saint-Gilles",,  50.830304,   4.344934,,,2,65
0650265,,"2 - Rue Hôtel des Monnaies",,  50.829379,   4.347021,,,2,65
0705,,"HORTA",,  50.825702,   4.345490,,,0,66
0660166,,"1 - Chaussée de Waterloo",,  50.826439,   4.346469,,,2,66
0660266,,"2 - Chaussée de Waterloo",,  50.826115,   4.345915,,,2,66
0706,,"ALBERT",,  50.821090,   4.343888,,,0,67
0670167,,"1 - Avenue Jupiter",,  50.820936,   4.341334,,,2,67
0670267,,"2 - Avenue Besme",,  50.821728,   4.342015,,,2,67
0670367,,"3 - Avenue Albert",,  50.821530,   4.342994,,,2,67
0707,,"ALBERT",,  50.821260,   4.341901,,,0,67
0722,,"ALBERT",,  50.822303,   4.343561,,,0,67
0723,,"HORTA",,  50.826043,   4.345887,,,0,66
0724,,"PARVIS ST-GILLES",,  50.829944,   4.346011,,,0,65
0725,,"PORTE DE HAL",,  50.832821,   4.342903,,,0,48
0726,,"GARE DU MIDI",,  50.836586,   4.337506,,,0,49
0801,,"MONTGOMERY",,  50.837123,   4.407182,,,0,37
0806,,"MONTGOMERY",,  50.837555,   4.407424,,,0,37
0811,,"GEORGES HENRI",,  50.843453,   4.405598,,,0,69
0816,,"GEORGES HENRI",,  50.843896,   4.405406,,,0,69
0810169,,"1 - Square Vergote",,  50.844621,   4.404576,,,2,69
0810269,,"2 - Square Vergote",,  50.844630,   4.405413,,,2,69
0810369,,"3 - Boulevard Brand Whitlock",,  50.842904,   4.406377,,,2,69
0810469,,"4 - Boulevard Brand Whitlock",,  50.842832,   4.405611,,,2,69
0821,,"DIAMANT",,  50.848931,   4.402428,,,0,70
0826,,"DIAMANT",,  50.849394,   4.402198,,,0,70
0820170,,"1 - Boulevard Auguste Reyers",,  50.849341,   4.402605,,,2,70
0820270,,"2 - Boulevard Auguste Reyers",,  50.849297,   4.401611,,,2,70
0901,,"BOILEAU",,  50.832955,   4.405187,,,0,68
0906,,"BOILEAU",,  50.833663,   4.405561,,,0,68
0900168,,"1 - Boulevard Saint-Michel",,  50.832036,   4.404410,,,2,68
0900268,,"2 - Rue Charles Legrelle",,  50.834085,   4.405149,,,2,68
0900368,,"3 - Rue Charles Legrelle",,  50.834049,   4.405320,,,2,68
0900468,,"4 - Rue Père E. Devroye",,  50.834058,   4.406242,,,2,68
0900568,,"5 - Avenue Boileau",,  50.832305,   4.405304,,,2,68
1008,,"RENIERS",,  50.882661,   4.322001,,,0,
1009,,"EUGENE TOUSSAINT",,  50.881043,   4.321790,,,0,
1010,,"LE ROUX",,  50.878265,   4.321409,,,0,
1014F,,"MIROIR",,  50.870847,   4.324577,,,0,
1015,,"BERVOETS",,  50.816597,   4.319798,,,0,
1016,,"WILLEBROEK",,  50.863306,   4.353795,,,0,
1018,,"BON AIR",,  50.835978,   4.274419,,,0,
1019,,"PICARD",,  50.864060,   4.344122,,,0,
1024,,"WTC",,  50.861176,   4.355358,,,0,
1030,,"GARE DU NORD",,  50.860826,   4.358739,,,0,
1042,,"ICHEC",,  50.838265,   4.408091,,,0,
1043,,"HOF TER MUSSCHEN",,  50.854208,   4.447844,,,0,
1046G,,"LEGRAND",,  50.816346,   4.371817,,,0,
1047F,,"LEGRAND",,  50.815959,   4.371874,,,0,
1048F,,"LEGRAND",,  50.815564,   4.371760,,,0,
1049F,,"LEGRAND",,  50.815519,   4.371065,,,0,
1051,,"WILLEBROEK",,  50.863315,   4.354037,,,0,
1052,,"WTC",,  50.861527,   4.355557,,,0,
1056,,"PICARD",,  50.864456,   4.343166,,,0,
1059,,"LEGRAND",,  50.816689,   4.371696,,,0,
1063,,"CESAR DE PAEPE",,  50.842882,   4.350791,,,0,
1064,,"GOFFIN",,  50.866879,   4.310144,,,0,
1065,,"LE ROUX",,  50.879155,   4.321791,,,0,
1066,,"EUGENE TOUSSAINT",,  50.881187,   4.321846,,,0,
1067,,"RENIERS",,  50.882814,   4.322101,,,0,
1072,,"FOREST (BERVOETS)",,  50.817226,   4.320107,,,0,
1073,,"OUTRE-PONTS",,  50.873726,   4.359447,,,0,
1076,,"OUTRE-PONTS",,  50.874022,   4.359319,,,0,
1076B,,"OUTRE-PONTS",,  50.874022,   4.359347,,,0,
1077,,"OUTRE-PONTS",,  50.874400,   4.360910,,,0,
1080,,"DEMUNTER",,  50.889877,   4.315769,,,0,
1082,,"GARE DU NORD",,  50.860915,   4.358355,,,0,
1083,,"GARE DU NORD",,  50.860385,   4.358895,,,0,
1084,,"OUTRE-PONTS",,  50.873600,   4.360129,,,0,
1085,,"BERVOETS",,  50.817464,   4.320483,,,0,
1089,,"PAVILLONS MEUDON",,  50.893923,   4.397845,,,0,
1090,,"PAVILLONS MEUDON",,  50.893870,   4.397956,,,0,
1094,,"VALIDA",,  50.866310,   4.303465,,,0,
1094F,,"VALIDA",,  50.866292,   4.303465,,,0,
1095,,"PLACE DE L'EGLISE",,  50.861233,   4.292961,,,0,
1096,,"BENES",,  50.864112,   4.312275,,,0,
1097,,"BASTOGNE",,  50.861273,   4.315886,,,0,
1098,,"SIPPELBERG",,  50.861842,   4.322192,,,0,
1099,,"PARC MONNET",,  50.869995,   4.288174,,,0,
1102,,"SEPT ETOILES",,  50.864680,   4.285470,,,0,
1103,,"ANCIENNE BARRIERE",,  50.885545,   4.316271,,,0,
1105,,"COMHAIRE",,  50.859968,   4.296401,,,0,
1108,,"GOFFIN",,  50.866778,   4.308838,,,0,
1110,,"VAN HAELEN",,  50.780214,   4.325869,,,0,
1111,,"COLLEGE S.-COEUR",,  50.866675,   4.314886,,,0,
1112,,"SIMONIS",,  50.862960,   4.330756,,,0,
1113,,"ICHEC",,  50.838804,   4.408276,,,0,
1114B,,"VANHUFFEL",,  50.860434,   4.331639,,,0,
1115,,"AUTRIQUE",,  50.858770,   4.330078,,,0,
1116,,"HUNDERENVELD",,  50.866817,   4.281688,,,0,
1117,,"DELACROIX",,  50.845805,   4.323060,,,0,
1118B,,"GENOT",,  50.862575,   4.301247,,,0,
1119,,"WINTEROY",,  50.864477,   4.306620,,,0,
1120,,"WINTEROY",,  50.864500,   4.306428,,,0,
1121,,"BLOKKEN",,  50.921580,   4.428648,,,0,
1124,,"TRONE",,  50.841633,   4.364862,,,0,
1125,,"HOP. SAINT-PIERRE",,  50.834700,   4.346152,,,0,
1126,,"JEU DE BALLE",,  50.837425,   4.349033,,,0,
1127,,"CHAPELLE",,  50.841246,   4.351814,,,0,
1128,,"PETIT SABLON",,  50.839898,   4.355875,,,0,
1129,,"ROYALE",,  50.841426,   4.358345,,,0,
1131B,,"LUXEMBOURG",,  50.839745,   4.373679,,,0,
1132,,"TREVES",,  50.841004,   4.374318,,,0,
1133,,"PARC LEOPOLD",,  50.840338,   4.378662,,,0,
1134,,"NERVIENS",,  50.839295,   4.386655,,,0,
1135,,"GAULOIS",,  50.838062,   4.392801,,,0,
1136,,"MERODE",,  50.839211,   4.398523,,,0,
1138,,"ZEPHYR",,  50.846790,   4.420892,,,0,
1139,,"GEORGES HENRI",,  50.842148,   4.406718,,,0,
1140,,"DEGROOFF",,  50.843639,   4.411958,,,0,
1141,,"MEUDON",,  50.845057,   4.417284,,,0,
1142,,"HUNDERENVELD",,  50.867240,   4.281502,,,0,
1143,,"HANSSENSPARK",,  50.923607,   4.426533,,,0,
1144,,"GARE CENTRALE",,  50.844980,   4.357027,,,0,
1148C,,"SCHUMAN",,  50.842046,   4.383774,,,0,
1150,,"ZEPHYR",,  50.847132,   4.421532,,,0,
1152,,"MEUDON",,  50.844895,   4.416773,,,0,
1153,,"DEGROOFF",,  50.843612,   4.411504,,,0,
1154,,"GEORGES HENRI",,  50.841744,   4.406362,,,0,
1156,,"MERODE",,  50.839607,   4.398226,,,0,
1157,,"GAULOIS",,  50.838215,   4.392560,,,0,
1158,,"NERVIENS",,  50.839573,   4.386044,,,0,
1159,,"GAULOIS",,  50.838242,   4.392106,,,0,
1160,,"TREVES",,  50.841975,   4.374715,,,0,
1162C,,"LUXEMBOURG",,  50.839431,   4.373380,,,0,
1165,,"ROYALE",,  50.841376,   4.358080,,,0,
1167,,"CHAPELLE",,  50.840904,   4.350565,,,0,
1168,,"JEU DE BALLE",,  50.837424,   4.346875,,,0,
1169,,"PORTE DE HAL",,  50.834403,   4.343214,,,0,
1172,,"LIBERTE",,  50.862688,   4.326239,,,0,
1178,,"DELACROIX",,  50.845922,   4.323329,,,0,
1179,,"AUTRIQUE",,  50.858860,   4.330205,,,0,
1180,,"VANHUFFEL",,  50.860479,   4.331823,,,0,
1182,,"SIPPELBERG",,  50.861968,   4.321936,,,0,
1183,,"SIMONIS",,  50.863355,   4.330671,,,0,
1184,,"LIBERTE",,  50.862752,   4.325697,,,0,
1190,,"COMHAIRE",,  50.860912,   4.296286,,,0,
1193,,"SEPT ETOILES",,  50.865255,   4.284815,,,0,
1194,,"HUNDERENVELD",,  50.866952,   4.281290,,,0,
1195,,"HUNDERENVELD",,  50.866943,   4.281332,,,0,
1196,,"PARC MONNET",,  50.869753,   4.288799,,,0,
1197,,"BASTOGNE",,  50.861354,   4.316156,,,0,
1198,,"BENES",,  50.864292,   4.312232,,,0,
1199,,"GOFFIN",,  50.866834,   4.308323,,,0,
1199F,,"GOFFIN",,  50.866834,   4.308323,,,0,
1201,,"MOORTEBEEK",,  50.841803,   4.286873,,,0,
1202,,"OSSEGHEM",,  50.856387,   4.326529,,,0,
1203,,"WESTLAND SHOPPING",,  50.838026,   4.284196,,,0,
1204,,"FRUITS",,  50.837374,   4.290288,,,0,
1205,,"WILLEMYNS",,  50.839247,   4.296546,,,0,
1206,,"PETERBOS",,  50.842438,   4.296200,,,0,
1207,,"PAULSEN",,  50.843475,   4.300486,,,0,
1208,,"HENRI REY",,  50.843505,   4.305655,,,0,
1209,,"PLACE DE L'EGLISE",,  50.861772,   4.291597,,,0,
1211B,,"JACQUES BREL",,  50.844652,   4.317623,,,0,
1220,,"ALBERT",,  50.821161,   4.341972,,,0,
1221,,"ALBERT",,  50.820955,   4.342058,,,0,
1227,,"LEMONNIER",,  50.841047,   4.340769,,,0,
1229,,"UNION",,  50.819628,   4.325398,,,0,
1230,,"UNION",,  50.821157,   4.325978,,,0,
1231,,"CHATAIGNES",,  50.817228,   4.325130,,,0,
1232,,"CHATAIGNES",,  50.817291,   4.325499,,,0,
1233,,"LUXEMBOURG",,  50.838936,   4.372733,,,0,
1236,,"VALIDA",,  50.866256,   4.303181,,,0,
1236F,,"VALIDA",,  50.866256,   4.303153,,,0,
1237,,"ELEPHANT",,  50.851948,   4.332370,,,0,
1239,,"ZAMAN-FOREST NAT.",,  50.814081,   4.324764,,,0,
1240,,"ZAMAN-FOREST NAT.",,  50.814369,   4.325119,,,0,
1242,,"ELEPHANT",,  50.851957,   4.333491,,,0,
1244,,"GROENINGHE",,  50.854077,   4.328448,,,0,
1245,,"TRIANGLE",,  50.850511,   4.336759,,,0,
1250,,"HOUZEAU",,  50.803050,   4.358807,,,0,
1251,,"HOUZEAU",,  50.803621,   4.358749,,,0,
1252,,"STOCKEL",,  50.840858,   4.462754,,,0,
1253B,,"JACQUES BREL",,  50.845021,   4.318403,,,0,
1255,,"VETERANS COLON.",,  50.844003,   4.313534,,,0,
1256,,"HENRI REY",,  50.843810,   4.305100,,,0,
1257,,"PAULSEN",,  50.843753,   4.300032,,,0,
1258B,,"CARREFOUR STALLE",,  50.796730,   4.321064,,,0,
1258G,,"CARREFOUR STALLE",,  50.796775,   4.321078,,,0,
1259,,"WILLEMYNS",,  50.838123,   4.295951,,,0,
1260,,"FRUITS",,  50.837562,   4.289975,,,0,
1261,,"WESTLAND SHOPPING",,  50.838385,   4.284139,,,0,
1262B,,"LUXEMBOURG",,  50.840249,   4.373920,,,0,
1270B,,"SCHUMAN",,  50.843434,   4.383842,,,0,
1271B,,"FROISSART",,  50.840527,   4.382651,,,0,
1273,,"AMBIORIX",,  50.846234,   4.383470,,,0,
1278,,"LA CHASSE",,  50.829963,   4.390938,,,0,
1280B,,"FLAGEY",,  50.828383,   4.373166,,,0,
1283,,"BIPLAN",,  50.884092,   4.410163,,,0,
1286,,"SIMONIS",,  50.863005,   4.330789,,,0,
1288,,"SIMONIS",,  50.863301,   4.330614,,,0,
1302,,"STOCKEL",,  50.839796,   4.463803,,,0,
1303,,"RIETHUISEN",,  50.867019,   4.321136,,,0,
1304,,"COLLEGE S.-COEUR",,  50.866675,   4.314772,,,0,
1306,,"SCHWEITZER",,  50.864418,   4.297090,,,0,
1306F,,"SCHWEITZER",,  50.864418,   4.297090,,,0,
1307,,"SCHWEITZER",,  50.864373,   4.296735,,,0,
1307F,,"SCHWEITZER",,  50.864364,   4.296721,,,0,
1308G,,"SCHWEITZER",,  50.864581,   4.297151,,,0,
1310,,"SCHWEITZER",,  50.864894,   4.296868,,,0,
1313,,"BOSSAERT-BASILIQ.",,  50.865077,   4.320101,,,0,
1314,,"BESME",,  50.863632,   4.324662,,,0,
1320,,"ARIANE",,  50.856440,   4.431044,,,0,
1321,,"ARIANE",,  50.856610,   4.432322,,,0,
1322,,"STALLAERT",,  50.813945,   4.356293,,,0,
1323,,"STALLAERT",,  50.814475,   4.356109,,,0,
1328,,"ARBRE BALLON",,  50.892851,   4.312731,,,0,
1334,,"ARBRE BALLON",,  50.892622,   4.314011,,,0,
1339,,"KRAAINEM",,  50.849022,   4.459021,,,0,
1348,,"TOUR ET TAXIS",,  50.864968,   4.350239,,,0,
1349,,"TOUR ET TAXIS",,  50.865086,   4.351110,,,0,
1350,,"AVENUE DU PORT",,  50.863018,   4.348724,,,0,
1351,,"AVENUE DU PORT",,  50.863306,   4.349156,,,0,
1356,,"TOUR ET TAXIS",,  50.865586,   4.350999,,,0,
1368,,"ANCIENNE BARRIERE",,  50.885087,   4.318659,,,0,
1375,,"GERGEL",,  50.851200,   4.487797,,,0,
1376B,,"GRAND SABLON",,  50.841363,   4.353461,,,0,
1377,,"DEUTSCHE SCHULE",,  50.852427,   4.491947,,,0,
1379,,"ROODEBEEK",,  50.847956,   4.436126,,,0,
1380,,"LONG-CHENE",,  50.853330,   4.496905,,,0,
1381,,"LONG-CHENE",,  50.853393,   4.496565,,,0,
1382,,"ROODEBEEK",,  50.847902,   4.435729,,,0,
1383,,"ROODEBEEK",,  50.848030,   4.436032,,,0,
1384,,"ROODEBEEK",,  50.848138,   4.436066,,,0,
1385,,"ROODEBEEK",,  50.847790,   4.436351,,,0,
1386,,"ROODEBEEK",,  50.847281,   4.435155,,,0,
1387,,"DEUTSCHE SCHULE",,  50.852518,   4.490754,,,0,
1402B,,"MICHEL-ANGE",,  50.845205,   4.386602,,,0,
1403,,"JAMBLINNE DE MEUX",,  50.847240,   4.393729,,,0,
1404,,"VICTOR HUGO",,  50.847707,   4.397407,,,0,
1406,,"VERGOTE",,  50.845754,   4.403994,,,0,
1408,,"MONTALD",,  50.843986,   4.421287,,,0,
1410,,"MELARD",,  50.842013,   4.428398,,,0,
1412,,"VOOT",,  50.840994,   4.434956,,,0,
1415,,"STADE FALLON",,  50.841169,   4.443304,,,0,
1416,,"FROISSART",,  50.840185,   4.382637,,,0,
1417B,,"BREYDEL",,  50.840850,   4.384696,,,0,
1418B,,"SCHUMAN",,  50.843470,   4.383977,,,0,
1419,,"GUEUX",,  50.847115,   4.391358,,,0,
1421,,"SLEGERS",,  50.841436,   4.432386,,,0,
1422,,"DEPORTES",,  50.839797,   4.437879,,,0,
1423,,"PARC MALOU",,  50.840299,   4.440293,,,0,
1424,,"GEORGES HENRI",,  50.842274,   4.406462,,,0,
1425,,"AMBIORIX",,  50.846244,   4.384315,,,0,
1449,,"SLEGERS",,  50.841490,   4.432103,,,0,
1450,,"DEPORTES",,  50.839851,   4.436757,,,0,
1451,,"PARC MALOU",,  50.840560,   4.439697,,,0,
1453,,"CALYPSO 2000",,  50.803007,   4.409778,,,0,
1454,,"VOOT",,  50.841381,   4.434303,,,0,
1455,,"CALYPSO 2000",,  50.803124,   4.408998,,,0,
1456,,"MELARD",,  50.842347,   4.427376,,,0,
1458,,"MONTALD",,  50.844094,   4.421202,,,0,
1459,,"GEORGES HENRI",,  50.842922,   4.406278,,,0,
1460,,"VERGOTE",,  50.845826,   4.404548,,,0,
1462,,"VICTOR HUGO",,  50.848021,   4.398146,,,0,
1463,,"GUEUX",,  50.846998,   4.390903,,,0,
1464,,"MICHEL-ANGE",,  50.845282,   4.386558,,,0,
1465,,"DE BROUCKERE",,  50.851574,   4.350950,,,0,
1466,,"HOP. DES ENFANTS",,  50.887920,   4.327875,,,0,
1467,,"HOP. DES ENFANTS",,  50.888569,   4.327578,,,0,
1472,,"FORESTERIE",,  50.786148,   4.424840,,,0,
1474B,,"SCHUMAN",,  50.843149,   4.383818,,,0,
1475,,"CERIA",,  50.816438,   4.291005,,,0,
1476,,"FROISSART",,  50.840500,   4.381885,,,0,
1479,,"COLOMBOPHILES",,  50.818644,   4.298266,,,0,
1480,,"WAXWEILER",,  50.823075,   4.296755,,,0,
1482,,"RENE HENRY",,  50.836154,   4.295301,,,0,
1483,,"WESTLAND SHOPPING",,  50.837828,   4.283771,,,0,
1484,,"POMMIER",,  50.835155,   4.280397,,,0,
1486B,,"BON AIR",,  50.835718,   4.275337,,,0,
1487,,"POMMIER",,  50.834966,   4.280497,,,0,
1488,,"WESTLAND SHOPPING",,  50.837648,   4.284254,,,0,
1489,,"RENE HENRY",,  50.836343,   4.295116,,,0,
1490,,"VAN BEETHOVEN",,  50.828854,   4.293893,,,0,
1492,,"WAXWEILER",,  50.823022,   4.297351,,,0,
1493,,"WAUTERS",,  50.818515,   4.294711,,,0,
1495,,"VAN BEETHOVEN",,  50.828962,   4.293893,,,0,
1497B,,"TOULOUSE",,  50.843170,   4.375922,,,0,
1498,,"HUIT HEURES",,  50.820497,   4.299327,,,0,
1499,,"CAMPUS CERIA",,  50.816284,   4.295482,,,0,
1500,,"MUSEE DU TRAM",,  50.832932,   4.432063,,,0,
1508,,"MADOU",,  50.849131,   4.369931,,,0,
1509,,"SAINT-JOSSE",,  50.849751,   4.374333,,,0,
1510,,"GUTENBERG",,  50.849049,   4.377287,,,0,
1511,,"CLOVIS",,  50.849391,   4.381831,,,0,
1512,,"VINCOTTE",,  50.851620,   4.384813,,,0,
1513,,"DAILLY",,  50.852473,   4.388463,,,0,
1514,,"RADIUM",,  50.852949,   4.391801,,,0,
1515,,"PLASKY",,  50.851519,   4.394513,,,0,
1516,,"OPALE",,  50.850080,   4.398687,,,0,
1518,,"LEVIE",,  50.847919,   4.407745,,,0,
1519,,"MAI",,  50.848322,   4.413496,,,0,
1520,,"HEYDENBERG",,  50.848617,   4.417628,,,0,
1521,,"SPEECKAERT",,  50.848436,   4.420326,,,0,
1522,,"VERHEYLEWEGHEN",,  50.848128,   4.425140,,,0,
1525,,"PEUPLIERS",,  50.852876,   4.437997,,,0,
1526,,"MARCEL THIRY",,  50.855671,   4.440572,,,0,
1527,,"JESPERS",,  50.857103,   4.441439,,,0,
1528,,"HOF TEN BERG",,  50.858800,   4.438702,,,0,
1529,,"HYMANS",,  50.846731,   4.431215,,,0,
1531,,"MARCEL THIRY",,  50.855618,   4.438981,,,0,
1533,,"GULLEDELLE",,  50.855498,   4.428174,,,0,
1534,,"CICERON",,  50.860617,   4.420453,,,0,
1535,,"PADUWA",,  50.859657,   4.414231,,,0,
1538B,,"DE LOMBAERDE",,  50.859742,   4.416887,,,0,
1540,,"CHARMILLE",,  50.850757,   4.434245,,,0,
1541B,,"CAMPUS CERIA",,  50.816555,   4.292593,,,0,
1544,,"LEOPOLD II",,  50.836069,   4.412945,,,0,
1545,,"JULES CESAR",,  50.834547,   4.420311,,,0,
1546,,"CHIEN VERT",,  50.834697,   4.426884,,,0,
1548B,,"SCHUMAN",,  50.841983,   4.383759,,,0,
1550,,"CHARMILLE",,  50.851026,   4.434771,,,0,
1551,,"MARCEL THIRY",,  50.854790,   4.440301,,,0,
1552,,"JESPERS",,  50.857665,   4.442066,,,0,
1553,,"MARCEL THIRY",,  50.854908,   4.438909,,,0,
1554,,"PEUPLIERS",,  50.852490,   4.437386,,,0,
1555,,"MOORTEBEEK",,  50.841803,   4.286873,,,0,
1557,,"VERHEYLEWEGHEN",,  50.848353,   4.424614,,,0,
1558,,"SPEECKAERT",,  50.848607,   4.420270,,,0,
1559,,"HEYDENBERG",,  50.848725,   4.416464,,,0,
1560,,"MAI",,  50.848573,   4.414547,,,0,
1561,,"LEVIE",,  50.848054,   4.408895,,,0,
1563,,"OPALE",,  50.850187,   4.398644,,,0,
1565,,"RADIUM",,  50.852877,   4.391929,,,0,
1566,,"DAILLY",,  50.852527,   4.388052,,,0,
1567,,"VINCOTTE",,  50.851530,   4.384174,,,0,
1568,,"CLOVIS",,  50.849894,   4.381107,,,0,
1569B,,"GUTENBERG",,  50.849130,   4.377145,,,0,
1570,,"SAINT-JOSSE",,  50.849814,   4.374063,,,0,
1571,,"MADOU",,  50.849697,   4.369619,,,0,
1578,,"HYMANS",,  50.846876,   4.430520,,,0,
1582,,"SAINT-JOSSE",,  50.850263,   4.374759,,,0,
1584,,"KLAKKEDELLE",,  50.846716,   4.442702,,,0,
1585,,"VANDERVELDE",,  50.847414,   4.447702,,,0,
1586,,"ALMA",,  50.847875,   4.455839,,,0,
1587,,"KRAAINEM",,  50.848390,   4.459234,,,0,
1597,,"CHIREC",,  50.817082,   4.400814,,,0,
1598,,"CHIREC",,  50.817056,   4.399788,,,0,
1599,,"DIELEGHEM",,  50.888054,   4.319338,,,0,
1601,,"REINE ASTRID",,  50.848082,   4.467057,,,0,
1602,,"VIOLETTES",,  50.840749,   4.484562,,,0,
1605,,"LOUIS MARCELIS",,  50.846952,   4.483413,,,0,
1606,,"DIELEGHEM",,  50.888147,   4.319041,,,0,
1614B,,"RING 0",,  50.850009,   4.483008,,,0,
1615,,"GERGEL",,  50.850410,   4.486900,,,0,
1616,,"VOISINS",,  50.852141,   4.481977,,,0,
1617,,"PLAINE DES SPORTS",,  50.843551,   4.487266,,,0,
1618,,"SAINT-NICOLAS",,  50.814467,   4.288169,,,0,
1619,,"SAINT-NICOLAS",,  50.814629,   4.288467,,,0,
1620B,,"HERNALSTEEN",,  50.840141,   4.489543,,,0,
1625,,"EGLISE WEZEMBEEK",,  50.852841,   4.482745,,,0,
1626,,"SIMONIS TERMINUS",,  50.862419,   4.333188,,,0,
1627,,"STIJN STREUVELS",,  50.839497,   4.494766,,,0,
1628,,"GARE DE LINKEBEEK",,  50.774171,   4.338487,,,0,
1629,,"OPPEM",,  50.835757,   4.495693,,,0,
1630,,"DIRECTOIRE",,  50.789180,   4.359647,,,0,
1631,,"STIJN STREUVELS",,  50.839821,   4.494327,,,0,
1632,,"COLLEGE ST-PIERRE",,  50.806433,   4.340790,,,0,
1633,,"PEYO",,  50.810490,   4.340145,,,0,
1635,,"EGLISE WEZEMBEEK",,  50.853687,   4.482052,,,0,
1636,,"COGHEN",,  50.814107,   4.339161,,,0,
1638B,,"KRAAINEM",,  50.848754,   4.458553,,,0,
1639,,"ALMA",,  50.848073,   4.455357,,,0,
1640B,,"VANDERVELDE",,  50.847620,   4.448299,,,0,
1641,,"KLAKKEDELLE",,  50.847003,   4.443725,,,0,
1642F,,"LIEDTS",,  50.865384,   4.367758,,,0,
1643F,,"LIEDTS",,  50.864152,   4.366338,,,0,
1644F,,"LIEDTS",,  50.864098,   4.366295,,,0,
1645F,,"LIEDTS",,  50.863999,   4.366694,,,0,
1646F,,"LIEDTS",,  50.862930,   4.367020,,,0,
1648,,"COGHEN",,  50.814015,   4.339060,,,0,
1649,,"PEYO",,  50.809923,   4.339828,,,0,
1650,,"COLLEGE ST-PIERRE",,  50.805949,   4.340894,,,0,
1651,,"HEROS",,  50.803597,   4.342061,,,0,
1652,,"PLACE SAINT-JOB",,  50.793728,   4.363929,,,0,
1653,,"PLACE SAINT-JOB",,  50.793908,   4.364326,,,0,
1654,,"PORTE DE NAMUR",,  50.839217,   4.363777,,,0,
1656B,,"HERNALSTEEN",,  50.840053,   4.488152,,,0,
1657,,"PLAINE DES SPORTS",,  50.843200,   4.487606,,,0,
1659,,"GERGEL",,  50.850932,   4.486461,,,0,
1660B,,"RING 0",,  50.850306,   4.483009,,,0,
1662,,"GARE DU MIDI",,  50.838508,   4.336507,,,0,
1664,,"GARE DU MIDI",,  50.838508,   4.336507,,,0,
1665,,"HERMES",,  50.828595,   4.316431,,,0,
